,Year,Country,Emigrants,International migrants,Net migration,Net migration rate,Population,relative migration,relative migration net,Inmigrants,Inflation,PBI,Female population,Female population aged 20 to 29 years,Female population aged 30 to 39 years,Female population aged 40 to 49 years,Female population aged 50 to 59 years,Female population aged 60 to 69 years,Male population,Male population aged 20 to 29 years,Male population aged 30 to 39 years,Male population aged 40 to 49 years,Male population aged 50 to 59 years,Male population aged 60 to 69 years,Population aged 20 to 29 years,Population aged 30 to 39 years,Population aged 40 to 49 years,Population aged 50 to 59 years,Population aged 60 to 69 years,Returns by origin,Returns by host,Inverse Inflation,Region,Gender,Age,Migrants
622,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Male,25-54,184418.0
623,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Male,55-64,30091.0
624,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Male,65+,32682.000000000004
625,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Male,Total,366343.0
626,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Total,15+,725783.0
627,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Total,15-24,246562.0
628,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Total,15-24,246562.0
629,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Total,15-64,660939.0
630,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Total,25+,479221.0
631,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Total,25-54,358878.0
632,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Total,55-64,55499.0
633,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Total,65+,64843.99999999999
634,2020,Mexico,11185737.0,1197624.0,-300000.0,-0.478,125998296,0.0887768910779555,-0.0023809845809343,10885737.0,3.4,-7.98791234014749,64410852,10500972,9626057,8525725,6652012,4410859,61587452,10272857,9001309,7847509,5972778,3860154,20773830,18627366,16373234,12624790,8271013,55,2200,96.6,Central America,Total,Total,725783.0
635,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Female,15+,10314.0
636,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Female,15-24,5537.0
637,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Female,15-24,5537.0
638,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Female,15-64,9408.0
639,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Female,25+,4777.0
640,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Female,25-54,3500.0
641,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Female,65+,906.0
642,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Female,Total,10314.0
643,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Male,15+,12339.0
644,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Male,15-24,7262.0
645,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Male,15-24,7262.0
646,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Male,15-64,11519.0
647,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Male,25+,5078.0
648,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Male,25-54,3044.0
649,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Male,55-64,1214.0
650,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Male,65+,820.0
651,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Male,Total,12339.0
652,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Total,15+,22653.0
653,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Total,15-24,12799.0
654,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Total,15-24,12799.0
655,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Total,15-64,20928.0
656,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Total,25+,9855.0
657,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Total,25-54,6544.0
658,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Total,55-64,1585.0
659,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Total,65+,1726.0
660,2005,Nicaragua,555532.0,34919.0,-174010.0,-6.624,5454680,0.1018450211561448,-0.0319010464408544,381522.0,9.6,4.28239836333562,2767182,521530,359075,238284,156710,93474,2687501,500416,351998,221390,141009,84176,1021946,711073,459674,297718,177651,48,1,90.4,Central America,Total,Total,22653.0
661,2010,Nicaragua,610211.0,37345.0,-155010.0,-5.505,5855736,0.1042073959618398,-0.0264714802716515,455201.0,5.46,4.40964549908733,2970656,567115,414793,278764,187238,108671,2885080,546698,399972,261782,165721,93982,1113812,814764,540548,352959,202658,51,0,94.54,Central America,Female,15-24,413.0
662,2010,Nicaragua,610211.0,37345.0,-155010.0,-5.505,5855736,0.1042073959618398,-0.0264714802716515,455201.0,5.46,4.40964549908733,2970656,567115,414793,278764,187238,108671,2885080,546698,399972,261782,165721,93982,1113812,814764,540548,352959,202658,51,0,94.54,Central America,Female,25-54,532.0
663,2010,Nicaragua,610211.0,37345.0,-155010.0,-5.505,5855736,0.1042073959618398,-0.0264714802716515,455201.0,5.46,4.40964549908733,2970656,567115,414793,278764,187238,108671,2885080,546698,399972,261782,165721,93982,1113812,814764,540548,352959,202658,51,0,94.54,Central America,Female,Total,945.0
664,2010,Nicaragua,610211.0,37345.0,-155010.0,-5.505,5855736,0.1042073959618398,-0.0264714802716515,455201.0,5.46,4.40964549908733,2970656,567115,414793,278764,187238,108671,2885080,546698,399972,261782,165721,93982,1113812,814764,540548,352959,202658,51,0,94.54,Central America,Male,15-24,326.0
665,2010,Nicaragua,610211.0,37345.0,-155010.0,-5.505,5855736,0.1042073959618398,-0.0264714802716515,455201.0,5.46,4.40964549908733,2970656,567115,414793,278764,187238,108671,2885080,546698,399972,261782,165721,93982,1113812,814764,540548,352959,202658,51,0,94.54,Central America,Male,25-54,625.0
666,2010,Nicaragua,610211.0,37345.0,-155010.0,-5.505,5855736,0.1042073959618398,-0.0264714802716515,455201.0,5.46,4.40964549908733,2970656,567115,414793,278764,187238,108671,2885080,546698,399972,261782,165721,93982,1113812,814764,540548,352959,202658,51,0,94.54,Central America,Male,Total,951.0
667,2010,Nicaragua,610211.0,37345.0,-155010.0,-5.505,5855736,0.1042073959618398,-0.0264714802716515,455201.0,5.46,4.40964549908733,2970656,567115,414793,278764,187238,108671,2885080,546698,399972,261782,165721,93982,1113812,814764,540548,352959,202658,51,0,94.54,Central America,Total,15-24,739.0
668,2010,Nicaragua,610211.0,37345.0,-155010.0,-5.505,5855736,0.1042073959618398,-0.0264714802716515,455201.0,5.46,4.40964549908733,2970656,567115,414793,278764,187238,108671,2885080,546698,399972,261782,165721,93982,1113812,814764,540548,352959,202658,51,0,94.54,Central America,Total,25-54,1158.0
669,2010,Nicaragua,610211.0,37345.0,-155010.0,-5.505,5855736,0.1042073959618398,-0.0264714802716515,455201.0,5.46,4.40964549908733,2970656,567115,414793,278764,187238,108671,2885080,546698,399972,261782,165721,93982,1113812,814764,540548,352959,202658,51,0,94.54,Central America,Total,Total,1896.0
670,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Female,15+,101195.0
671,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Female,15-24,11084.0
672,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Female,15-24,11084.0
673,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Female,15-64,92209.0
674,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Female,25+,90111.0
675,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Female,25-54,68869.0
676,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Female,55-64,12256.0
677,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Female,65+,8986.0
678,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Female,Total,101195.0
679,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Male,15+,81848.0
680,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Male,15-24,10389.0
681,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Male,15-24,10389.0
682,2020,Panama,139520.0,313165.0,56000.0,2.704,4294391,0.0324888907414345,0.0130402657792455,195520.0,-1.55,-17.9448935972493,2145533,333514,311046,270055,221887,145872,2148874,341443,314403,269055,214492,136401,674957,625446,539110,436377,282273,3,20,101.55,Central America,Male,15-64,70137.0
